Market,Selection,Odds,matchup,timestamp
Handicap – Game,Houston Rockets -10.5,1.943,Utah Jazz vs Houston Rockets,2025-10-08 22:55:58
Handicap – Game,Houston Rockets -10.0,1.854,Utah Jazz vs Houston Rockets,2025-10-08 22:55:58
Total – Game,Over 218.5,1.757,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:23:38
Total – Game,Under 220,1.934,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:23:38
Total – Game,Over 220,1.884,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:23:38
Total – Game,Under 219.5,2.0,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:23:38
Total – Game,Over 219.5,1.854,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:23:38
Total – Game,Under 219,2.04,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:23:38
Total – Game,Over 219,1.793,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:23:38
Total – Game,Under 218.5,2.09,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:23:38
Handicap – Game,Golden State Warriors -8.5,2.11,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:23:38
Money Line – Game,Golden State Warriors,1.358,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:23:38
Handicap – Game,Golden State Warriors -8.0,2.03,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:23:38
Handicap – Game,Portland Trail Blazers +8.0,1.8,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:23:38
Handicap – Game,Golden State Warriors -7.5,1.97,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:23:38
Handicap – Game,Portland Trail Blazers +7.5,1.884,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:23:38
Handicap – Game,Golden State Warriors -7.0,1.884,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:23:38
Handicap – Game,Portland Trail Blazers +7.0,1.934,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:23:38
Handicap – Game,Golden State Warriors -6.5,1.813,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:23:38
Handicap – Game,Portland Trail Blazers +6.5,2.01,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:23:38
Total – Game,Over 220.5,1.934,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:23:38
Handicap – Game,Portland Trail Blazers +8.5,1.74,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:23:38
Total – Game,Under 220.5,1.884,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:23:38
Handicap – Game,Sacramento Kings -2.0,1.98,Toronto Raptors vs Sacramento Kings,2025-10-08 23:23:38
Money Line – Game,Sacramento Kings,1.84,Toronto Raptors vs Sacramento Kings,2025-10-08 23:23:38
Money Line – Game,Portland Trail Blazers,3.23,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:23:38
Total – Game,Under 225.5,1.84,Toronto Raptors vs Sacramento Kings,2025-10-08 23:23:38
Total – Game,Over 225.5,1.98,Toronto Raptors vs Sacramento Kings,2025-10-08 23:23:38
Total – Game,Under 225,1.909,Toronto Raptors vs Sacramento Kings,2025-10-08 23:23:38
Total – Game,Over 225,1.943,Toronto Raptors vs Sacramento Kings,2025-10-08 23:23:38
Total – Game,Under 224.5,1.952,Toronto Raptors vs Sacramento Kings,2025-10-08 23:23:38
Total – Game,Over 224.5,1.869,Toronto Raptors vs Sacramento Kings,2025-10-08 23:23:38
Total – Game,Under 224,2.01,Toronto Raptors vs Sacramento Kings,2025-10-08 23:23:38
Total – Game,Over 224,1.813,Toronto Raptors vs Sacramento Kings,2025-10-08 23:23:38
Handicap – Game,Sacramento Kings -2.5,2.05,Toronto Raptors vs Sacramento Kings,2025-10-08 23:23:38
Handicap – Game,Toronto Raptors +2.5,1.787,Toronto Raptors vs Sacramento Kings,2025-10-08 23:23:38
Total – Game,Under 226,1.787,Toronto Raptors vs Sacramento Kings,2025-10-08 23:23:38
Handicap – Game,Toronto Raptors +2.0,1.847,Toronto Raptors vs Sacramento Kings,2025-10-08 23:23:38
Handicap – Game,Sacramento Kings -1.5,1.917,Toronto Raptors vs Sacramento Kings,2025-10-08 23:23:38
Handicap – Game,Toronto Raptors +1.5,1.934,Toronto Raptors vs Sacramento Kings,2025-10-08 23:23:38
Handicap – Game,Sacramento Kings -1.0,1.854,Toronto Raptors vs Sacramento Kings,2025-10-08 23:23:38
Handicap – Game,Toronto Raptors +1.0,1.97,Toronto Raptors vs Sacramento Kings,2025-10-08 23:23:38
Handicap – Game,Sacramento Kings +1.0,1.763,Toronto Raptors vs Sacramento Kings,2025-10-08 23:23:38
Handicap – Game,Toronto Raptors -1.0,2.08,Toronto Raptors vs Sacramento Kings,2025-10-08 23:23:38
Money Line – Game,Toronto Raptors,2.02,Toronto Raptors vs Sacramento Kings,2025-10-08 23:23:38
Total – Game,Over 226,2.04,Toronto Raptors vs Sacramento Kings,2025-10-08 23:23:38
Total – Game,Under 225.5,1.847,Utah Jazz vs Houston Rockets,2025-10-08 23:23:38
Total – Game,Under 225,1.892,Utah Jazz vs Houston Rockets,2025-10-08 23:23:38
Total – Game,Under 232.5,1.925,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:23:38
Total – Game,Over 232.5,1.925,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:23:38
Total – Game,Under 232,1.961,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:23:38
Total – Game,Over 232,1.862,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:23:38
Total – Game,Under 231.5,2.01,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:23:38
Total – Game,Over 231.5,1.813,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:23:38
Handicap – Game,Memphis Grizzlies +1.5,2.07,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:23:38
Handicap – Game,Memphis Grizzlies +2.0,1.99,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:23:38
Total – Game,Over 233,1.961,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:23:38
Handicap – Game,Boston Celtics -2.0,1.833,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:23:38
Handicap – Game,Boston Celtics -2.5,1.917,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:23:38
Handicap – Game,Memphis Grizzlies +3.0,1.854,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:23:38
Handicap – Game,Boston Celtics -3.0,1.97,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:23:38
Handicap – Game,Memphis Grizzlies +3.5,1.787,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:23:38
Handicap – Game,Boston Celtics -3.5,2.05,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:23:38
Money Line – Game,Memphis Grizzlies,2.21,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:23:38
Money Line – Game,Boston Celtics,1.704,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:23:38
Total – Game,Over 225.5,1.98,Utah Jazz vs Houston Rockets,2025-10-08 23:23:38
Handicap – Game,Memphis Grizzlies +2.5,1.934,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:23:38
Total – Game,Under 233,1.854,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:23:38
Handicap – Game,Boston Celtics -1.5,1.775,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:23:38
Total – Game,Under 233.5,1.806,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:23:38
Total – Game,Over 233.5,2.02,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:23:38
Total – Game,Under 224.5,1.961,Utah Jazz vs Houston Rockets,2025-10-08 23:23:38
Total – Game,Over 224.5,1.884,Utah Jazz vs Houston Rockets,2025-10-08 23:23:38
Total – Game,Under 224,2.0,Utah Jazz vs Houston Rockets,2025-10-08 23:23:38
Total – Game,Over 224,1.826,Utah Jazz vs Houston Rockets,2025-10-08 23:23:38
Total – Game,Under 223.5,2.05,Utah Jazz vs Houston Rockets,2025-10-08 23:23:38
Total – Game,Over 223.5,1.787,Utah Jazz vs Houston Rockets,2025-10-08 23:23:38
Handicap – Game,Houston Rockets -11.5,2.08,Utah Jazz vs Houston Rockets,2025-10-08 23:23:38
Handicap – Game,Utah Jazz +11.5,1.763,Utah Jazz vs Houston Rockets,2025-10-08 23:23:38
Handicap – Game,Houston Rockets -11.0,2.0,Utah Jazz vs Houston Rockets,2025-10-08 23:23:38
Total – Game,Over 225,1.925,Utah Jazz vs Houston Rockets,2025-10-08 23:23:38
Money Line – Game,Utah Jazz,4.59,Utah Jazz vs Houston Rockets,2025-10-08 23:23:38
Handicap – Game,Houston Rockets -10.5,1.943,Utah Jazz vs Houston Rockets,2025-10-08 23:23:38
Handicap – Game,Utah Jazz +10.5,1.909,Utah Jazz vs Houston Rockets,2025-10-08 23:23:38
Handicap – Game,Houston Rockets -10.0,1.854,Utah Jazz vs Houston Rockets,2025-10-08 23:23:38
Handicap – Game,Utah Jazz +10.0,1.961,Utah Jazz vs Houston Rockets,2025-10-08 23:23:38
Handicap – Game,Houston Rockets -9.5,1.793,Utah Jazz vs Houston Rockets,2025-10-08 23:23:38
Handicap – Game,Utah Jazz +9.5,2.04,Utah Jazz vs Houston Rockets,2025-10-08 23:23:38
Money Line – Game,Houston Rockets,1.201,Utah Jazz vs Houston Rockets,2025-10-08 23:23:38
Handicap – Game,Utah Jazz +11.0,1.826,Utah Jazz vs Houston Rockets,2025-10-08 23:23:38
Total – Game,Under 224.5,1.943,Toronto Raptors vs Sacramento Kings,2025-10-08 23:41:53
Total – Game,Over 225,1.943,Toronto Raptors vs Sacramento Kings,2025-10-08 23:41:53
Total – Game,Under 225,1.909,Toronto Raptors vs Sacramento Kings,2025-10-08 23:41:53
Total – Game,Under 226,1.787,Toronto Raptors vs Sacramento Kings,2025-10-08 23:41:53
Total – Game,Under 225.5,1.84,Toronto Raptors vs Sacramento Kings,2025-10-08 23:41:53
Total – Game,Over 226,2.05,Toronto Raptors vs Sacramento Kings,2025-10-08 23:41:53
Total – Game,Over 224.5,1.869,Toronto Raptors vs Sacramento Kings,2025-10-08 23:41:53
Total – Game,Over 225.5,1.98,Toronto Raptors vs Sacramento Kings,2025-10-08 23:41:53
Total – Game,Under 224,2.01,Toronto Raptors vs Sacramento Kings,2025-10-08 23:41:53
Handicap – Game,Toronto Raptors +2.0,1.833,Toronto Raptors vs Sacramento Kings,2025-10-08 23:41:53
Handicap – Game,Sacramento Kings -2.5,2.06,Toronto Raptors vs Sacramento Kings,2025-10-08 23:41:53
Handicap – Game,Toronto Raptors +2.5,1.781,Toronto Raptors vs Sacramento Kings,2025-10-08 23:41:53
Handicap – Game,Sacramento Kings -2.0,1.99,Toronto Raptors vs Sacramento Kings,2025-10-08 23:41:53
Handicap – Game,Sacramento Kings -1.5,1.934,Toronto Raptors vs Sacramento Kings,2025-10-08 23:41:53
Handicap – Game,Toronto Raptors +1.5,1.917,Toronto Raptors vs Sacramento Kings,2025-10-08 23:41:53
Handicap – Game,Sacramento Kings -1.0,1.862,Toronto Raptors vs Sacramento Kings,2025-10-08 23:41:53
Handicap – Game,Sacramento Kings +1.0,1.775,Toronto Raptors vs Sacramento Kings,2025-10-08 23:41:53
Handicap – Game,Toronto Raptors -1.0,2.06,Toronto Raptors vs Sacramento Kings,2025-10-08 23:41:53
Total – Game,Over 224,1.819,Toronto Raptors vs Sacramento Kings,2025-10-08 23:41:53
Money Line – Game,Portland Trail Blazers,3.23,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:41:53
Money Line – Game,Sacramento Kings,1.847,Toronto Raptors vs Sacramento Kings,2025-10-08 23:41:53
Handicap – Game,Portland Trail Blazers +6.5,2.01,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:41:53
Total – Game,Under 220.5,1.884,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:41:53
Total – Game,Over 220.5,1.934,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:41:53
Total – Game,Under 220,1.934,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:41:53
Total – Game,Over 220,1.884,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:41:53
Total – Game,Under 219.5,2.0,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:41:53
Total – Game,Over 219.5,1.854,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:41:53
Total – Game,Under 219,2.04,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:41:53
Total – Game,Over 219,1.793,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:41:53
Total – Game,Under 218.5,2.09,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:41:53
Total – Game,Over 218.5,1.757,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:41:53
Handicap – Game,Golden State Warriors -8.5,2.11,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:41:53
Handicap – Game,Portland Trail Blazers +8.5,1.74,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:41:53
Handicap – Game,Golden State Warriors -8.0,2.03,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:41:53
Handicap – Game,Portland Trail Blazers +8.0,1.8,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:41:53
Handicap – Game,Golden State Warriors -7.5,1.97,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:41:53
Handicap – Game,Portland Trail Blazers +7.5,1.884,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:41:53
Handicap – Game,Golden State Warriors -7.0,1.884,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:41:53
Handicap – Game,Portland Trail Blazers +7.0,1.934,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:41:53
Handicap – Game,Golden State Warriors -6.5,1.813,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:41:53
Money Line – Game,Golden State Warriors,1.358,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:41:53
Money Line – Game,Toronto Raptors,2.01,Toronto Raptors vs Sacramento Kings,2025-10-08 23:41:53
Handicap – Game,Toronto Raptors +1.0,1.961,Toronto Raptors vs Sacramento Kings,2025-10-08 23:41:53
Total – Game,Over 233.5,2.01,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:41:53
Total – Game,Under 225,1.934,Utah Jazz vs Houston Rockets,2025-10-08 23:41:53
Total – Game,Over 225,1.884,Utah Jazz vs Houston Rockets,2025-10-08 23:41:53
Total – Game,Under 224.5,2.0,Utah Jazz vs Houston Rockets,2025-10-08 23:41:53
Total – Game,Over 224.5,1.854,Utah Jazz vs Houston Rockets,2025-10-08 23:41:53
Total – Game,Under 224,2.04,Utah Jazz vs Houston Rockets,2025-10-08 23:41:53
Total – Game,Over 224,1.793,Utah Jazz vs Houston Rockets,2025-10-08 23:41:53
Total – Game,Under 223.5,2.09,Utah Jazz vs Houston Rockets,2025-10-08 23:41:53
Total – Game,Over 223.5,1.757,Utah Jazz vs Houston Rockets,2025-10-08 23:41:53
Handicap – Game,Houston Rockets -11.5,2.05,Utah Jazz vs Houston Rockets,2025-10-08 23:41:53
Handicap – Game,Utah Jazz +11.5,1.781,Utah Jazz vs Houston Rockets,2025-10-08 23:41:53
Handicap – Game,Houston Rockets -11.0,1.97,Utah Jazz vs Houston Rockets,2025-10-08 23:41:53
Handicap – Game,Utah Jazz +11.0,1.847,Utah Jazz vs Houston Rockets,2025-10-08 23:41:53
Handicap – Game,Houston Rockets -10.5,1.917,Utah Jazz vs Houston Rockets,2025-10-08 23:41:53
Handicap – Game,Utah Jazz +10.5,1.934,Utah Jazz vs Houston Rockets,2025-10-08 23:41:53
Handicap – Game,Houston Rockets -10.0,1.833,Utah Jazz vs Houston Rockets,2025-10-08 23:41:53
Handicap – Game,Utah Jazz +10.0,1.99,Utah Jazz vs Houston Rockets,2025-10-08 23:41:53
Handicap – Game,Houston Rockets -9.5,1.769,Utah Jazz vs Houston Rockets,2025-10-08 23:41:53
Handicap – Game,Utah Jazz +9.5,2.07,Utah Jazz vs Houston Rockets,2025-10-08 23:41:53
Money Line – Game,Houston Rockets,1.196,Utah Jazz vs Houston Rockets,2025-10-08 23:41:53
Total – Game,Over 225.5,1.934,Utah Jazz vs Houston Rockets,2025-10-08 23:41:53
Total – Game,Under 225.5,1.884,Utah Jazz vs Houston Rockets,2025-10-08 23:41:53
Money Line – Game,Utah Jazz,4.66,Utah Jazz vs Houston Rockets,2025-10-08 23:41:53
Money Line – Game,Memphis Grizzlies,2.22,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:41:53
Money Line – Game,Boston Celtics,1.694,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:41:53
Total – Game,Under 233,1.862,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:41:53
Total – Game,Over 233,1.952,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:41:53
Total – Game,Under 232.5,1.934,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:41:53
Total – Game,Under 233.5,1.819,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:41:53
Total – Game,Over 232.5,1.917,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:41:53
Total – Game,Over 232,1.847,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:41:53
Total – Game,Under 231.5,2.02,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:41:53
Total – Game,Over 231.5,1.806,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:41:53
Total – Game,Under 232,1.97,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:41:53
Handicap – Game,Boston Celtics -1.5,1.757,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:41:53
Handicap – Game,Memphis Grizzlies +2.0,2.01,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:41:53
Handicap – Game,Boston Celtics -2.0,1.819,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:41:53
Handicap – Game,Boston Celtics -3.5,2.03,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:41:53
Handicap – Game,Memphis Grizzlies +2.5,1.952,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:41:53
Handicap – Game,Boston Celtics -2.5,1.9,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:41:53
Handicap – Game,Memphis Grizzlies +3.0,1.869,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:41:53
Handicap – Game,Boston Celtics -3.0,1.952,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:41:53
Handicap – Game,Memphis Grizzlies +3.5,1.8,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:41:53
Handicap – Game,Memphis Grizzlies +1.5,2.08,Boston Celtics vs Memphis Grizzlies,2025-10-08 23:41:53
Total – Game,Over 224.5,1.869,Toronto Raptors vs Sacramento Kings,2025-10-08 23:47:39
Total – Game,Under 224.5,1.943,Toronto Raptors vs Sacramento Kings,2025-10-08 23:47:39
Total – Game,Over 225,1.943,Toronto Raptors vs Sacramento Kings,2025-10-08 23:47:39
Total – Game,Over 226,2.05,Toronto Raptors vs Sacramento Kings,2025-10-08 23:47:39
Total – Game,Over 225.5,1.98,Toronto Raptors vs Sacramento Kings,2025-10-08 23:47:39
Total – Game,Under 225.5,1.84,Toronto Raptors vs Sacramento Kings,2025-10-08 23:47:39
Total – Game,Under 224,2.01,Toronto Raptors vs Sacramento Kings,2025-10-08 23:47:39
Total – Game,Under 225,1.909,Toronto Raptors vs Sacramento Kings,2025-10-08 23:47:39
Total – Game,Over 224,1.819,Toronto Raptors vs Sacramento Kings,2025-10-08 23:47:39
Handicap – Game,Toronto Raptors -1.0,2.06,Toronto Raptors vs Sacramento Kings,2025-10-08 23:47:39
Handicap – Game,Toronto Raptors +2.5,1.781,Toronto Raptors vs Sacramento Kings,2025-10-08 23:47:39
Handicap – Game,Sacramento Kings -2.0,1.99,Toronto Raptors vs Sacramento Kings,2025-10-08 23:47:39
Handicap – Game,Toronto Raptors +2.0,1.833,Toronto Raptors vs Sacramento Kings,2025-10-08 23:47:39
Handicap – Game,Sacramento Kings -1.5,1.934,Toronto Raptors vs Sacramento Kings,2025-10-08 23:47:39
Handicap – Game,Toronto Raptors +1.5,1.917,Toronto Raptors vs Sacramento Kings,2025-10-08 23:47:39
Handicap – Game,Sacramento Kings -1.0,1.862,Toronto Raptors vs Sacramento Kings,2025-10-08 23:47:39
Handicap – Game,Toronto Raptors +1.0,1.961,Toronto Raptors vs Sacramento Kings,2025-10-08 23:47:39
Handicap – Game,Sacramento Kings +1.0,1.775,Toronto Raptors vs Sacramento Kings,2025-10-08 23:47:39
Total – Game,Under 226,1.787,Toronto Raptors vs Sacramento Kings,2025-10-08 23:47:39
Handicap – Game,Sacramento Kings -2.5,2.06,Toronto Raptors vs Sacramento Kings,2025-10-08 23:47:39
Money Line – Game,Portland Trail Blazers,3.23,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:47:39
Handicap – Game,Portland Trail Blazers +8.5,1.74,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:47:39
Handicap – Game,Portland Trail Blazers +6.5,2.01,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:47:39
Money Line – Game,Sacramento Kings,1.847,Toronto Raptors vs Sacramento Kings,2025-10-08 23:47:39
Total – Game,Under 220.5,1.884,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:47:39
Total – Game,Over 220.5,1.934,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:47:39
Total – Game,Under 220,1.934,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:47:39
Total – Game,Over 220,1.884,Portland Trail Blazers vs Golden State Warriors,2025-10-08 23:47:39
