team1,team2,game_link,team1_moneyline,team2_moneyline,team1_spread,team1_spread_odds,team2_spread,team2_spread_odds,over_total,over_total_odds,under_total,under_total_odds,timestamp
Utah Jazz,Philadelphia 76ers,https://www.pinnacle.com/en/basketball/nba/utah-jazz-vs-philadelphia-76ers/1624935533/,3.86,1.297,8.5,1.892,-8.5,2.01,238.0,1.943,238.0,1.925,2026-03-04 20:00:27
Portland Trail Blazers,Memphis Grizzlies,https://www.pinnacle.com/en/basketball/nba/portland-trail-blazers-vs-memphis-grizzlies/1624935427/,1.246,4.38,-10.0,1.877,10.0,2.03,234.5,1.97,234.5,1.9,2026-03-04 20:00:27
Atlanta Hawks,Milwaukee Bucks,https://www.pinnacle.com/en/basketball/nba/atlanta-hawks-vs-milwaukee-bucks/1624935442/,1.99,1.917,1.0,1.952,-1.0,1.952,232.5,1.97,232.5,1.892,2026-03-04 20:00:27
Indiana Pacers,Los Angeles Clippers,https://www.pinnacle.com/en/basketball/nba/indiana-pacers-vs-los-angeles-clippers/1624935642/,6.06,1.153,13.0,1.877,-13.0,2.03,227.0,1.909,227.0,1.961,2026-03-04 20:00:27
Oklahoma City Thunder,New York Knicks,https://www.pinnacle.com/en/basketball/nba/oklahoma-city-thunder-vs-new-york-knicks/1624935532/,1.606,2.48,-4.0,1.925,4.0,1.98,222.5,2.0,222.5,1.869,2026-03-04 20:31:51
Utah Jazz,Philadelphia 76ers,https://www.pinnacle.com/en/basketball/nba/utah-jazz-vs-philadelphia-76ers/1624935533/,3.86,1.297,8.5,1.892,-8.5,2.01,238.0,1.943,238.0,1.925,2026-03-04 20:31:51
Charlotte Hornets,Boston Celtics,https://www.pinnacle.com/en/basketball/nba/charlotte-hornets-vs-boston-celtics/1624935426/,3.11,1.414,6.5,1.98,-6.5,1.925,215.5,1.99,215.5,1.877,2026-03-04 20:31:51
Portland Trail Blazers,Memphis Grizzlies,https://www.pinnacle.com/en/basketball/nba/portland-trail-blazers-vs-memphis-grizzlies/1624935427/,1.246,4.37,-10.0,1.877,10.0,2.04,233.0,1.98,233.0,1.892,2026-03-04 20:31:51
Atlanta Hawks,Milwaukee Bucks,https://www.pinnacle.com/en/basketball/nba/atlanta-hawks-vs-milwaukee-bucks/1624935442/,2.0,1.909,1.0,1.961,-1.0,1.943,232.5,1.952,232.5,1.917,2026-03-04 20:31:51
Indiana Pacers,Los Angeles Clippers,https://www.pinnacle.com/en/basketball/nba/indiana-pacers-vs-los-angeles-clippers/1624935642/,6.29,1.145,13.0,1.925,-13.0,1.97,227.0,1.909,227.0,1.961,2026-03-04 20:31:51
Oklahoma City Thunder,New York Knicks,https://www.pinnacle.com/en/basketball/nba/oklahoma-city-thunder-vs-new-york-knicks/1624935532/,1.613,2.46,-4.0,1.934,4.0,1.97,221.0,1.892,221.0,1.98,2026-03-04 21:37:57
Charlotte Hornets,Boston Celtics,https://www.pinnacle.com/en/basketball/nba/charlotte-hornets-vs-boston-celtics/1624935426/,3.11,1.414,6.5,1.98,-6.5,1.925,215.5,1.99,215.5,1.877,2026-03-04 21:37:57
Utah Jazz,Philadelphia 76ers,https://www.pinnacle.com/en/basketball/nba/utah-jazz-vs-philadelphia-76ers/1624935533/,3.86,1.297,8.5,1.892,-8.5,2.01,238.0,1.943,238.0,1.925,2026-03-04 21:37:57
Portland Trail Blazers,Memphis Grizzlies,https://www.pinnacle.com/en/basketball/nba/portland-trail-blazers-vs-memphis-grizzlies/1624935427/,1.231,4.56,-10.5,1.925,10.5,1.97,233.0,1.943,233.0,1.925,2026-03-04 21:37:57
Atlanta Hawks,Milwaukee Bucks,https://www.pinnacle.com/en/basketball/nba/atlanta-hawks-vs-milwaukee-bucks/1624935442/,1.99,1.917,1.0,1.952,-1.0,1.952,232.5,1.98,232.5,1.892,2026-03-04 21:37:57
Indiana Pacers,Los Angeles Clippers,https://www.pinnacle.com/en/basketball/nba/indiana-pacers-vs-los-angeles-clippers/1624935642/,6.26,1.146,13.0,1.925,-13.0,1.98,227.0,1.892,227.0,1.98,2026-03-04 21:37:57
Oklahoma City Thunder,New York Knicks,https://www.pinnacle.com/en/basketball/nba/oklahoma-city-thunder-vs-new-york-knicks/1624935532/,1.613,2.46,-4.0,1.934,4.0,1.97,221.0,1.892,221.0,1.98,2026-03-04 22:05:27
Charlotte Hornets,Boston Celtics,https://www.pinnacle.com/en/basketball/nba/charlotte-hornets-vs-boston-celtics/1624935426/,3.11,1.414,6.5,1.98,-6.5,1.925,215.5,1.99,215.5,1.877,2026-03-04 22:05:27
Utah Jazz,Philadelphia 76ers,https://www.pinnacle.com/en/basketball/nba/utah-jazz-vs-philadelphia-76ers/1624935533/,3.86,1.297,8.5,1.892,-8.5,2.01,238.0,1.943,238.0,1.925,2026-03-04 22:05:27
Portland Trail Blazers,Memphis Grizzlies,https://www.pinnacle.com/en/basketball/nba/portland-trail-blazers-vs-memphis-grizzlies/1624935427/,1.231,4.56,-10.5,1.925,10.5,1.97,233.0,1.943,233.0,1.925,2026-03-04 22:05:27
Atlanta Hawks,Milwaukee Bucks,https://www.pinnacle.com/en/basketball/nba/atlanta-hawks-vs-milwaukee-bucks/1624935442/,1.99,1.917,1.0,1.952,-1.0,1.952,232.5,1.98,232.5,1.892,2026-03-04 22:05:27
Indiana Pacers,Los Angeles Clippers,https://www.pinnacle.com/en/basketball/nba/indiana-pacers-vs-los-angeles-clippers/1624935642/,6.13,1.15,13.0,1.892,-13.0,2.02,227.0,1.884,227.0,1.99,2026-03-04 22:05:27
Oklahoma City Thunder,New York Knicks,https://www.pinnacle.com/en/basketball/nba/oklahoma-city-thunder-vs-new-york-knicks/1624935532/,1.609,2.47,-4.0,1.934,4.0,1.97,221.0,1.9,221.0,1.97,2026-03-04 22:54:08
Utah Jazz,Philadelphia 76ers,https://www.pinnacle.com/en/basketball/nba/utah-jazz-vs-philadelphia-76ers/1624935533/,3.78,1.306,8.0,1.925,-8.0,1.98,238.0,1.961,238.0,1.909,2026-03-04 22:54:08
Charlotte Hornets,Boston Celtics,https://www.pinnacle.com/en/basketball/nba/charlotte-hornets-vs-boston-celtics/1624935426/,3.11,1.414,6.5,1.97,-6.5,1.934,214.5,1.925,214.5,1.943,2026-03-04 22:54:08
Portland Trail Blazers,Memphis Grizzlies,https://www.pinnacle.com/en/basketball/nba/portland-trail-blazers-vs-memphis-grizzlies/1624935427/,1.23,4.57,-10.5,1.925,10.5,1.98,233.0,1.877,233.0,1.99,2026-03-04 22:54:08
Atlanta Hawks,Milwaukee Bucks,https://www.pinnacle.com/en/basketball/nba/atlanta-hawks-vs-milwaukee-bucks/1624935442/,2.0,1.909,1.0,1.943,-1.0,1.961,232.5,1.98,232.5,1.892,2026-03-04 22:54:08
Indiana Pacers,Los Angeles Clippers,https://www.pinnacle.com/en/basketball/nba/indiana-pacers-vs-los-angeles-clippers/1624935642/,6.18,1.148,13.0,1.9,-13.0,2.0,227.0,1.877,227.0,2.0,2026-03-04 22:54:08
Oklahoma City Thunder,New York Knicks,https://www.pinnacle.com/en/basketball/nba/oklahoma-city-thunder-vs-new-york-knicks/1624935532/,1.581,2.54,-4.0,1.884,4.0,2.03,221.0,1.877,221.0,2.0,2026-03-04 23:28:14
Utah Jazz,Philadelphia 76ers,https://www.pinnacle.com/en/basketball/nba/utah-jazz-vs-philadelphia-76ers/1624935533/,3.68,1.319,7.5,1.952,-7.5,1.952,238.0,1.961,238.0,1.909,2026-03-04 23:28:14
Charlotte Hornets,Boston Celtics,https://www.pinnacle.com/en/basketball/nba/charlotte-hornets-vs-boston-celtics/1624935426/,3.12,1.413,6.5,1.97,-6.5,1.934,214.5,1.97,214.5,1.892,2026-03-04 23:28:14
Portland Trail Blazers,Memphis Grizzlies,https://www.pinnacle.com/en/basketball/nba/portland-trail-blazers-vs-memphis-grizzlies/1624935427/,1.23,4.57,-10.5,1.925,10.5,1.98,233.0,1.877,233.0,1.99,2026-03-04 23:28:14
Atlanta Hawks,Milwaukee Bucks,https://www.pinnacle.com/en/basketball/nba/atlanta-hawks-vs-milwaukee-bucks/1624935442/,2.0,1.909,1.0,1.943,-1.0,1.961,232.5,1.98,232.5,1.892,2026-03-04 23:28:14
Indiana Pacers,Los Angeles Clippers,https://www.pinnacle.com/en/basketball/nba/indiana-pacers-vs-los-angeles-clippers/1624935642/,6.18,1.148,13.0,1.9,-13.0,2.0,227.0,1.877,227.0,2.0,2026-03-04 23:28:14
Oklahoma City Thunder,New York Knicks,https://www.pinnacle.com/en/basketball/nba/oklahoma-city-thunder-vs-new-york-knicks/1624935532/,1.613,2.46,-4.0,1.934,4.0,1.97,221.0,1.869,221.0,2.0,2026-03-04 23:53:29
Charlotte Hornets,Boston Celtics,https://www.pinnacle.com/en/basketball/nba/charlotte-hornets-vs-boston-celtics/1624935426/,3.19,1.4,6.5,2.01,-6.5,1.892,214.5,1.9,214.5,1.97,2026-03-04 23:53:29
Utah Jazz,Philadelphia 76ers,https://www.pinnacle.com/en/basketball/nba/utah-jazz-vs-philadelphia-76ers/1624935533/,3.68,1.319,7.5,1.952,-7.5,1.952,238.0,1.961,238.0,1.909,2026-03-04 23:53:29
Portland Trail Blazers,Memphis Grizzlies,https://www.pinnacle.com/en/basketball/nba/portland-trail-blazers-vs-memphis-grizzlies/1624935427/,1.231,4.56,-10.5,1.934,10.5,1.97,233.0,1.892,233.0,1.98,2026-03-04 23:53:29
Atlanta Hawks,Milwaukee Bucks,https://www.pinnacle.com/en/basketball/nba/atlanta-hawks-vs-milwaukee-bucks/1624935442/,1.98,1.925,1.0,1.925,-1.0,1.98,232.5,1.961,232.5,1.909,2026-03-04 23:53:29
Indiana Pacers,Los Angeles Clippers,https://www.pinnacle.com/en/basketball/nba/indiana-pacers-vs-los-angeles-clippers/1624935642/,6.25,1.146,13.0,1.909,-13.0,2.0,227.0,1.952,227.0,1.917,2026-03-04 23:53:29
Utah Jazz,Washington Wizards,https://www.pinnacle.com/en/basketball/nba/utah-jazz-vs-washington-wizards/1625000783/,2.52,1.591,4.5,1.934,-4.5,1.97,241.0,1.925,241.0,1.961,2026-03-05 19:44:47
Dallas Mavericks,Orlando Magic,https://www.pinnacle.com/en/basketball/nba/dallas-mavericks-vs-orlando-magic/1624998707/,4.3,1.252,9.0,1.98,-9.0,1.925,229.5,1.884,229.5,2.0,2026-03-05 19:44:47
Brooklyn Nets,Miami Heat,https://www.pinnacle.com/en/basketball/nba/brooklyn-nets-vs-miami-heat/1625000797/,6.8,1.13,13.0,1.99,-13.0,1.917,226.5,1.9,226.5,1.99,2026-03-05 19:44:47
Dallas Mavericks,Orlando Magic,https://www.pinnacle.com/en/basketball/nba/dallas-mavericks-vs-orlando-magic/1624998707/,3.96,1.285,8.0,1.99,-8.0,1.917,229.5,1.877,229.5,2.01,2026-03-05 20:24:12
Utah Jazz,Washington Wizards,https://www.pinnacle.com/en/basketball/nba/utah-jazz-vs-washington-wizards/1625000783/,2.52,1.591,4.5,1.934,-4.5,1.97,241.0,1.934,241.0,1.952,2026-03-05 20:24:12
Golden State Warriors,Houston Rockets,https://www.pinnacle.com/en/basketball/nba/golden-state-warriors-vs-houston-rockets/1624998717/,4.01,1.28,8.5,1.97,-8.5,1.934,214.5,2.03,214.5,1.862,2026-03-05 20:24:12
Brooklyn Nets,Miami Heat,https://www.pinnacle.com/en/basketball/nba/brooklyn-nets-vs-miami-heat/1625000797/,6.8,1.13,13.0,1.99,-13.0,1.917,226.5,1.9,226.5,1.99,2026-03-05 20:24:12
Dallas Mavericks,Orlando Magic,https://www.pinnacle.com/en/basketball/nba/dallas-mavericks-vs-orlando-magic/1624998707/,3.67,1.321,7.5,1.943,-7.5,1.961,229.5,1.934,229.5,1.952,2026-03-05 21:03:26
Utah Jazz,Washington Wizards,https://www.pinnacle.com/en/basketball/nba/utah-jazz-vs-washington-wizards/1625000783/,2.51,1.591,4.5,1.934,-4.5,1.97,241.0,1.97,241.0,1.917,2026-03-05 21:03:26
Golden State Warriors,Houston Rockets,https://www.pinnacle.com/en/basketball/nba/golden-state-warriors-vs-houston-rockets/1624998717/,4.04,1.277,8.5,1.98,-8.5,1.917,214.5,2.03,214.5,1.862,2026-03-05 21:03:26
Brooklyn Nets,Miami Heat,https://www.pinnacle.com/en/basketball/nba/brooklyn-nets-vs-miami-heat/1625000797/,6.8,1.13,13.0,1.99,-13.0,1.917,226.5,1.9,226.5,1.99,2026-03-05 21:03:26
Toronto Raptors,Minnesota Timberwolves,https://www.pinnacle.com/en/basketball/nba/toronto-raptors-vs-minnesota-timberwolves/1625000940/,2.78,1.497,5.0,1.934,-5.0,1.97,225.0,1.925,225.0,1.961,2026-03-05 21:03:26
Detroit Pistons,San Antonio Spurs,https://www.pinnacle.com/en/basketball/nba/detroit-pistons-vs-san-antonio-spurs/1624998721/,2.4,1.641,3.5,1.943,-3.5,1.961,229.0,1.934,229.0,1.952,2026-03-05 21:03:26
Utah Jazz,Washington Wizards,https://www.pinnacle.com/en/basketball/nba/utah-jazz-vs-washington-wizards/1625000783/,2.51,1.591,4.5,1.934,-4.5,1.97,241.0,1.97,241.0,1.917,2026-03-05 21:44:19
Dallas Mavericks,Orlando Magic,https://www.pinnacle.com/en/basketball/nba/dallas-mavericks-vs-orlando-magic/1624998707/,3.68,1.319,7.5,1.943,-7.5,1.961,229.5,1.917,229.5,1.97,2026-03-05 21:44:19
Golden State Warriors,Houston Rockets,https://www.pinnacle.com/en/basketball/nba/golden-state-warriors-vs-houston-rockets/1624998717/,4.04,1.277,8.5,1.98,-8.5,1.917,214.5,2.03,214.5,1.862,2026-03-05 21:44:19
Brooklyn Nets,Miami Heat,https://www.pinnacle.com/en/basketball/nba/brooklyn-nets-vs-miami-heat/1625000797/,6.85,1.128,13.0,2.0,-13.0,1.909,226.5,1.98,226.5,1.909,2026-03-05 21:44:19
Toronto Raptors,Minnesota Timberwolves,https://www.pinnacle.com/en/basketball/nba/toronto-raptors-vs-minnesota-timberwolves/1625000940/,2.78,1.497,5.0,1.934,-5.0,1.97,225.0,1.925,225.0,1.961,2026-03-05 21:44:19
Detroit Pistons,San Antonio Spurs,https://www.pinnacle.com/en/basketball/nba/detroit-pistons-vs-san-antonio-spurs/1624998721/,2.4,1.641,3.5,1.943,-3.5,1.961,229.0,1.934,229.0,1.952,2026-03-05 21:44:19
Chicago Bulls,Phoenix Suns,https://www.pinnacle.com/en/basketball/nba/chicago-bulls-vs-phoenix-suns/1625000817/,4.97,1.204,10.5,1.925,-10.5,1.98,224.0,1.943,224.0,1.943,2026-03-05 21:44:19
Dallas Mavericks,Orlando Magic,https://www.pinnacle.com/en/basketball/nba/dallas-mavericks-vs-orlando-magic/1624998707/,3.81,1.303,7.5,2.0,-7.5,1.909,229.5,1.917,229.5,1.97,2026-03-05 22:05:43
Utah Jazz,Washington Wizards,https://www.pinnacle.com/en/basketball/nba/utah-jazz-vs-washington-wizards/1625000783/,2.51,1.591,4.5,1.934,-4.5,1.97,241.0,1.97,241.0,1.917,2026-03-05 22:05:43
Golden State Warriors,Houston Rockets,https://www.pinnacle.com/en/basketball/nba/golden-state-warriors-vs-houston-rockets/1624998717/,3.93,1.289,8.5,1.934,-8.5,1.97,213.5,1.952,213.5,1.934,2026-03-05 22:05:43
Brooklyn Nets,Miami Heat,https://www.pinnacle.com/en/basketball/nba/brooklyn-nets-vs-miami-heat/1625000797/,6.53,1.137,13.0,1.925,-13.0,1.98,225.0,1.961,225.0,1.925,2026-03-05 22:05:43
Toronto Raptors,Minnesota Timberwolves,https://www.pinnacle.com/en/basketball/nba/toronto-raptors-vs-minnesota-timberwolves/1625000940/,2.77,1.502,5.0,1.925,-5.0,1.98,225.0,1.97,225.0,1.917,2026-03-05 22:05:43
Detroit Pistons,San Antonio Spurs,https://www.pinnacle.com/en/basketball/nba/detroit-pistons-vs-san-antonio-spurs/1624998721/,2.38,1.649,3.5,1.934,-3.5,1.97,229.0,1.934,229.0,1.952,2026-03-05 22:05:43
Chicago Bulls,Phoenix Suns,https://www.pinnacle.com/en/basketball/nba/chicago-bulls-vs-phoenix-suns/1625000817/,5.04,1.2,10.5,1.943,-10.5,1.961,224.0,1.952,224.0,1.934,2026-03-05 22:05:43
Los Angeles Lakers,Denver Nuggets,https://www.pinnacle.com/en/basketball/nba/los-angeles-lakers-vs-denver-nuggets/1625000832/,2.56,1.571,4.5,1.925,-4.5,1.98,241.0,1.943,241.0,1.943,2026-03-05 22:05:43
Dallas Mavericks,Orlando Magic,https://www.pinnacle.com/en/basketball/nba/dallas-mavericks-vs-orlando-magic/1624998707/,3.84,1.298,7.5,2.01,-7.5,1.892,229.5,1.925,229.5,1.961,2026-03-05 23:25:28
Utah Jazz,Washington Wizards,https://www.pinnacle.com/en/basketball/nba/utah-jazz-vs-washington-wizards/1625000783/,2.48,1.606,4.5,1.917,-4.5,1.99,241.0,2.0,241.0,1.884,2026-03-05 23:25:28
Golden State Warriors,Houston Rockets,https://www.pinnacle.com/en/basketball/nba/golden-state-warriors-vs-houston-rockets/1624998717/,4.39,1.245,9.5,1.961,-9.5,1.943,214.5,1.925,214.5,1.961,2026-03-05 23:25:28
Brooklyn Nets,Miami Heat,https://www.pinnacle.com/en/basketball/nba/brooklyn-nets-vs-miami-heat/1625000797/,6.43,1.14,12.5,1.97,-12.5,1.934,225.0,1.99,225.0,1.9,2026-03-05 23:25:28
Toronto Raptors,Minnesota Timberwolves,https://www.pinnacle.com/en/basketball/nba/toronto-raptors-vs-minnesota-timberwolves/1625000940/,2.94,1.444,6.0,1.892,-6.0,2.0,226.0,1.892,226.0,1.98,2026-03-05 23:25:28
Detroit Pistons,San Antonio Spurs,https://www.pinnacle.com/en/basketball/nba/detroit-pistons-vs-san-antonio-spurs/1624998721/,2.33,1.675,3.5,1.892,-3.5,2.02,229.0,1.952,229.0,1.934,2026-03-05 23:25:28
Chicago Bulls,Phoenix Suns,https://www.pinnacle.com/en/basketball/nba/chicago-bulls-vs-phoenix-suns/1625000817/,5.24,1.189,10.5,2.0,-10.5,1.9,224.0,1.952,224.0,1.934,2026-03-05 23:25:28
New Orleans Pelicans,Sacramento Kings,https://www.pinnacle.com/en/basketball/nba/new-orleans-pelicans-vs-sacramento-kings/1625000831/,1.471,2.88,-5.5,1.9,5.5,2.01,235.0,2.0,235.0,1.892,2026-03-05 23:25:28
Los Angeles Lakers,Denver Nuggets,https://www.pinnacle.com/en/basketball/nba/los-angeles-lakers-vs-denver-nuggets/1625000832/,2.56,1.571,4.5,1.925,-4.5,1.98,241.0,1.943,241.0,1.943,2026-03-05 23:25:28
Miami Heat,Charlotte Hornets,https://www.pinnacle.com/en/basketball/nba/miami-heat-vs-charlotte-hornets/1625107383/,3.36,1.367,7.5,1.925,-7.5,1.98,228.5,1.9,228.5,1.99,2026-03-06 21:55:38
Dallas Mavericks,Boston Celtics,https://www.pinnacle.com/en/basketball/nba/dallas-mavericks-vs-boston-celtics/1625103925/,7.74,1.108,14.5,1.97,-14.5,1.934,225.0,1.877,225.0,2.01,2026-03-06 21:55:38
Dallas Mavericks,Boston Celtics,https://www.pinnacle.com/en/basketball/nba/dallas-mavericks-vs-boston-celtics/1625103925/,8.01,1.103,14.5,2.02,-14.5,1.892,225.0,1.877,225.0,2.01,2026-03-06 22:25:30
Miami Heat,Charlotte Hornets,https://www.pinnacle.com/en/basketball/nba/miami-heat-vs-charlotte-hornets/1625107383/,3.36,1.367,7.5,1.925,-7.5,1.98,228.5,1.9,228.5,1.99,2026-03-06 22:25:30
Portland Trail Blazers,Houston Rockets,https://www.pinnacle.com/en/basketball/nba/portland-trail-blazers-vs-houston-rockets/1625103956/,2.96,1.45,6.0,1.934,-6.0,1.97,221.0,1.943,221.0,1.943,2026-03-06 22:25:30
New York Knicks,Denver Nuggets,https://www.pinnacle.com/en/basketball/nba/new-york-knicks-vs-denver-nuggets/1625107443/,1.917,1.99,-1.0,1.97,1.0,1.934,230.0,1.98,230.0,1.909,2026-03-06 22:25:30
New Orleans Pelicans,Phoenix Suns,https://www.pinnacle.com/en/basketball/nba/new-orleans-pelicans-vs-phoenix-suns/1625107444/,2.53,1.584,4.5,1.925,-4.5,1.98,226.5,1.892,226.5,2.0,2026-03-06 22:25:30
Dallas Mavericks,Boston Celtics,https://www.pinnacle.com/en/basketball/nba/dallas-mavericks-vs-boston-celtics/1625103925/,7.92,1.104,14.5,2.0,-14.5,1.909,225.0,1.877,225.0,2.02,2026-03-06 23:25:18
Miami Heat,Charlotte Hornets,https://www.pinnacle.com/en/basketball/nba/miami-heat-vs-charlotte-hornets/1625107383/,3.36,1.367,7.5,1.925,-7.5,1.98,228.5,1.909,228.5,1.98,2026-03-06 23:25:18
Portland Trail Blazers,Houston Rockets,https://www.pinnacle.com/en/basketball/nba/portland-trail-blazers-vs-houston-rockets/1625103956/,,,,,,,,,,,2026-03-06 23:25:18
New York Knicks,Denver Nuggets,https://www.pinnacle.com/en/basketball/nba/new-york-knicks-vs-denver-nuggets/1625107443/,1.925,1.98,-1.0,1.98,1.0,1.925,230.0,1.98,230.0,1.909,2026-03-06 23:25:18
New Orleans Pelicans,Phoenix Suns,https://www.pinnacle.com/en/basketball/nba/new-orleans-pelicans-vs-phoenix-suns/1625107444/,2.53,1.584,4.5,1.925,-4.5,1.98,226.5,1.892,226.5,2.0,2026-03-06 23:25:18
Los Angeles Clippers,San Antonio Spurs,https://www.pinnacle.com/en/basketball/nba/los-angeles-clippers-vs-san-antonio-spurs/1625124705/,3.31,1.377,7.0,1.925,-7.0,1.98,221.5,2.03,221.5,1.862,2026-03-06 23:25:18
Indiana Pacers,Los Angeles Lakers,https://www.pinnacle.com/en/basketball/nba/indiana-pacers-vs-los-angeles-lakers/1625124813/,4.41,1.243,9.0,1.99,-9.0,1.917,235.5,1.9,235.5,1.99,2026-03-06 23:25:18
Miami Heat,Charlotte Hornets,https://www.pinnacle.com/en/basketball/nba/miami-heat-vs-charlotte-hornets/1625107383/,3.3,1.378,7.5,1.892,-7.5,2.01,228.5,1.884,228.5,2.01,2026-03-06 23:51:29
Dallas Mavericks,Boston Celtics,https://www.pinnacle.com/en/basketball/nba/dallas-mavericks-vs-boston-celtics/1625103925/,8.14,1.1,14.5,2.04,-14.5,1.869,225.0,1.909,225.0,1.98,2026-03-06 23:51:29
Portland Trail Blazers,Houston Rockets,https://www.pinnacle.com/en/basketball/nba/portland-trail-blazers-vs-houston-rockets/1625103956/,3.21,1.395,6.5,1.99,-6.5,1.917,221.0,2.0,221.0,1.892,2026-03-06 23:51:29
New Orleans Pelicans,Phoenix Suns,https://www.pinnacle.com/en/basketball/nba/new-orleans-pelicans-vs-phoenix-suns/1625107444/,2.51,1.591,4.0,1.97,-4.0,1.934,226.5,1.9,226.5,1.99,2026-03-06 23:51:29
New York Knicks,Denver Nuggets,https://www.pinnacle.com/en/basketball/nba/new-york-knicks-vs-denver-nuggets/1625107443/,1.97,1.934,-1.0,2.03,1.0,1.877,230.0,1.98,230.0,1.909,2026-03-06 23:51:29
Los Angeles Clippers,San Antonio Spurs,https://www.pinnacle.com/en/basketball/nba/los-angeles-clippers-vs-san-antonio-spurs/1625124705/,3.31,1.377,7.0,1.925,-7.0,1.98,221.5,2.03,221.5,1.862,2026-03-06 23:51:29
Indiana Pacers,Los Angeles Lakers,https://www.pinnacle.com/en/basketball/nba/indiana-pacers-vs-los-angeles-lakers/1625124813/,4.21,1.26,9.0,1.917,-9.0,1.99,235.5,1.9,235.5,1.99,2026-03-06 23:51:29
Philadelphia 76ers,Atlanta Hawks,https://www.pinnacle.com/en/basketball/nba/philadelphia-76ers-vs-atlanta-hawks/1625204969/,3.2,1.398,7.0,1.925,-7.0,1.98,233.5,1.961,233.5,1.925,2026-03-07 21:38:24
Brooklyn Nets,Detroit Pistons,https://www.pinnacle.com/en/basketball/nba/brooklyn-nets-vs-detroit-pistons/1625198106/,6.21,1.148,13.0,2.0,-13.0,1.909,213.0,1.952,213.0,1.934,2026-03-07 21:38:24
Brooklyn Nets,Detroit Pistons,https://www.pinnacle.com/en/basketball/nba/brooklyn-nets-vs-detroit-pistons/1625198106/,6.21,1.148,13.0,2.0,-13.0,1.909,213.0,1.952,213.0,1.934,2026-03-07 21:55:19
Philadelphia 76ers,Atlanta Hawks,https://www.pinnacle.com/en/basketball/nba/philadelphia-76ers-vs-atlanta-hawks/1625204969/,3.03,1.432,6.5,1.917,-6.5,1.99,233.5,1.877,233.5,2.01,2026-03-07 21:55:19
Los Angeles Clippers,Memphis Grizzlies,https://www.pinnacle.com/en/basketball/nba/los-angeles-clippers-vs-memphis-grizzlies/1625205031/,1.358,3.42,-7.0,1.909,7.0,1.99,229.5,1.99,229.5,1.9,2026-03-07 22:19:41
Utah Jazz,Milwaukee Bucks,https://www.pinnacle.com/en/basketball/nba/utah-jazz-vs-milwaukee-bucks/1625211933/,4.36,1.247,10.0,1.892,-10.0,2.01,230.5,1.961,230.5,1.925,2026-03-07 22:19:41
Golden State Warriors,Oklahoma City Thunder,https://www.pinnacle.com/en/basketball/nba/golden-state-warriors-vs-oklahoma-city-thunder/1625220799/,6.06,1.153,13.5,1.9,-13.5,2.01,218.5,1.952,218.5,1.934,2026-03-07 22:19:41
Los Angeles Clippers,Memphis Grizzlies,https://www.pinnacle.com/en/basketball/nba/los-angeles-clippers-vs-memphis-grizzlies/1625205031/,1.358,3.42,-7.0,1.909,7.0,1.99,228.0,1.925,228.0,1.961,2026-03-07 22:49:50
Utah Jazz,Milwaukee Bucks,https://www.pinnacle.com/en/basketball/nba/utah-jazz-vs-milwaukee-bucks/1625211933/,4.36,1.247,10.0,1.892,-10.0,2.01,230.5,1.961,230.5,1.925,2026-03-07 22:49:50
Golden State Warriors,Oklahoma City Thunder,https://www.pinnacle.com/en/basketball/nba/golden-state-warriors-vs-oklahoma-city-thunder/1625220799/,6.08,1.152,13.0,1.97,-13.0,1.934,218.5,1.952,218.5,1.934,2026-03-07 22:49:50
Los Angeles Clippers,Memphis Grizzlies,https://www.pinnacle.com/en/basketball/nba/los-angeles-clippers-vs-memphis-grizzlies/1625205031/,1.338,3.54,-7.0,1.884,7.0,2.03,228.0,1.884,228.0,2.01,2026-03-07 23:58:26
Utah Jazz,Milwaukee Bucks,https://www.pinnacle.com/en/basketball/nba/utah-jazz-vs-milwaukee-bucks/1625211933/,4.41,1.243,10.0,1.909,-10.0,2.0,230.5,1.99,230.5,1.9,2026-03-07 23:58:26
Golden State Warriors,Oklahoma City Thunder,https://www.pinnacle.com/en/basketball/nba/golden-state-warriors-vs-oklahoma-city-thunder/1625220799/,6.07,1.152,13.0,1.97,-13.0,1.934,219.5,1.943,219.5,1.943,2026-03-07 23:58:26
New York Knicks,Los Angeles Lakers,https://www.pinnacle.com/en/basketball/nba/new-york-knicks-vs-los-angeles-lakers/1625251871/,1.54,2.66,-4.5,1.9,4.5,2.0,226.0,1.884,226.0,2.01,2026-03-08 18:59:09
Detroit Pistons,Miami Heat,https://www.pinnacle.com/en/basketball/nba/detroit-pistons-vs-miami-heat/1625254889/,1.884,2.03,-1.0,1.934,1.0,1.97,230.5,1.925,230.5,1.961,2026-03-08 18:59:09
Dallas Mavericks,Toronto Raptors,https://www.pinnacle.com/en/basketball/nba/dallas-mavericks-vs-toronto-raptors/1625251900/,4.43,1.232,10.0,1.99,-10.0,1.9,229.5,1.917,229.5,1.952,2026-03-08 18:59:09
Washington Wizards,New Orleans Pelicans,https://www.pinnacle.com/en/basketball/nba/washington-wizards-vs-new-orleans-pelicans/1625254900/,4.76,1.217,10.0,2.04,-10.0,1.877,244.5,1.934,244.5,1.952,2026-03-08 18:59:09
