Market,Selection,Odds,matchup,timestamp
Handicap – Game,Miami Heat -13.0,1.952,Brooklyn Nets vs Miami Heat,2026-03-03 20:28:51
Total – Game,Over 226,1.99,Brooklyn Nets vs Miami Heat,2026-03-03 20:28:51
Total – Game,Under 226,1.892,Brooklyn Nets vs Miami Heat,2026-03-03 20:28:51
Money Line – 1st Quarter,Brooklyn Nets,3.24,Brooklyn Nets vs Miami Heat,2026-03-03 20:28:51
Money Line – 1st Quarter,Miami Heat,1.358,Brooklyn Nets vs Miami Heat,2026-03-03 20:28:51
Handicap – 1st Quarter,Brooklyn Nets +4.0,1.97,Brooklyn Nets vs Miami Heat,2026-03-03 20:28:51
Handicap – 1st Quarter,Miami Heat -4.0,1.884,Brooklyn Nets vs Miami Heat,2026-03-03 20:28:51
Total – 1st Quarter,Over 58.5,1.952,Brooklyn Nets vs Miami Heat,2026-03-03 20:28:51
Total – 1st Quarter,Under 58.5,1.884,Brooklyn Nets vs Miami Heat,2026-03-03 20:28:51
Money Line – 2nd Quarter,Brooklyn Nets,3.1,Brooklyn Nets vs Miami Heat,2026-03-03 20:28:51
Money Line – 2nd Quarter,Miami Heat,1.384,Brooklyn Nets vs Miami Heat,2026-03-03 20:28:51
Handicap – 2nd Quarter,Brooklyn Nets +4.0,1.892,Brooklyn Nets vs Miami Heat,2026-03-03 20:28:51
Handicap – 2nd Quarter,Miami Heat -4.0,1.961,Brooklyn Nets vs Miami Heat,2026-03-03 20:28:51
Total – 2nd Quarter,Over 57.5,1.961,Brooklyn Nets vs Miami Heat,2026-03-03 20:28:51
Total – 2nd Quarter,Under 57.5,1.877,Brooklyn Nets vs Miami Heat,2026-03-03 20:28:51
Money Line – Game,New York Knicks,1.724,New York Knicks vs Toronto Raptors,2026-03-03 20:28:51
Money Line – Game,Toronto Raptors,2.25,New York Knicks vs Toronto Raptors,2026-03-03 20:28:51
Handicap – Game,New York Knicks -2.5,1.925,New York Knicks vs Toronto Raptors,2026-03-03 20:28:51
Handicap – Game,Toronto Raptors +2.5,1.98,New York Knicks vs Toronto Raptors,2026-03-03 20:28:51
Total – Game,Over 221.5,1.9,New York Knicks vs Toronto Raptors,2026-03-03 20:28:51
Total – Game,Under 221.5,1.99,New York Knicks vs Toronto Raptors,2026-03-03 20:28:51
Money Line – 1st Quarter,New York Knicks,1.8,New York Knicks vs Toronto Raptors,2026-03-03 20:28:51
Money Line – 1st Quarter,Toronto Raptors,2.07,New York Knicks vs Toronto Raptors,2026-03-03 20:28:51
Handicap – 1st Quarter,New York Knicks -0.5,1.892,New York Knicks vs Toronto Raptors,2026-03-03 20:28:51
Handicap – 1st Quarter,Toronto Raptors +0.5,1.961,New York Knicks vs Toronto Raptors,2026-03-03 20:28:51
Total – 1st Quarter,Over 58,1.892,New York Knicks vs Toronto Raptors,2026-03-03 20:28:51
Total – 1st Quarter,Under 58,1.943,New York Knicks vs Toronto Raptors,2026-03-03 20:28:51
Money Line – 2nd Quarter,New York Knicks,1.8,New York Knicks vs Toronto Raptors,2026-03-03 20:28:51
Money Line – 2nd Quarter,Toronto Raptors,2.07,New York Knicks vs Toronto Raptors,2026-03-03 20:28:51
Handicap – 2nd Quarter,New York Knicks -0.5,1.892,New York Knicks vs Toronto Raptors,2026-03-03 20:28:51
Handicap – 2nd Quarter,Toronto Raptors +0.5,1.961,New York Knicks vs Toronto Raptors,2026-03-03 20:28:51
Total – 2nd Quarter,Over 57,1.961,New York Knicks vs Toronto Raptors,2026-03-03 20:28:51
Total – 2nd Quarter,Under 57,1.877,New York Knicks vs Toronto Raptors,2026-03-03 20:28:51
Money Line – Game,Oklahoma City Thunder,1.267,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:28:51
Money Line – Game,Chicago Bulls,4.14,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:28:51
Handicap – Game,Oklahoma City Thunder -10.0,1.99,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:28:51
Handicap – Game,Chicago Bulls +10.0,1.917,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:28:51
Total – Game,Over 230.5,1.925,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:28:51
Total – Game,Under 230.5,1.961,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:28:51
Money Line – 1st Quarter,Oklahoma City Thunder,1.465,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:28:51
Money Line – 1st Quarter,Chicago Bulls,2.78,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:28:51
Handicap – 1st Quarter,Oklahoma City Thunder -3.0,1.925,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:28:51
Handicap – 1st Quarter,Chicago Bulls +3.0,1.925,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:28:51
Total – 1st Quarter,Over 59,1.884,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:28:51
Total – 1st Quarter,Under 59,1.952,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:28:51
Money Line – 2nd Quarter,Oklahoma City Thunder,1.483,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:28:51
Money Line – 2nd Quarter,Chicago Bulls,2.72,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:28:51
Handicap – 2nd Quarter,Oklahoma City Thunder -3.0,1.961,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:28:51
Handicap – 2nd Quarter,Chicago Bulls +3.0,1.892,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:28:51
Total – 2nd Quarter,Over 58.5,1.917,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:28:51
Total – 2nd Quarter,Under 58.5,1.917,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:28:51
Money Line – Game,Memphis Grizzlies,7.11,Memphis Grizzlies vs Minnesota Timberwolves,2026-03-03 20:28:51
Money Line – Game,Minnesota Timberwolves,1.122,Memphis Grizzlies vs Minnesota Timberwolves,2026-03-03 20:28:51
Handicap – Game,Memphis Grizzlies +14.5,1.961,Memphis Grizzlies vs Minnesota Timberwolves,2026-03-03 20:28:51
Handicap – Game,Minnesota Timberwolves -14.5,1.943,Memphis Grizzlies vs Minnesota Timberwolves,2026-03-03 20:28:51
Total – Game,Over 237.5,1.925,Memphis Grizzlies vs Minnesota Timberwolves,2026-03-03 20:28:51
Total – Game,Under 237.5,1.961,Memphis Grizzlies vs Minnesota Timberwolves,2026-03-03 20:28:51
Money Line – 1st Quarter,Memphis Grizzlies,3.5,Memphis Grizzlies vs Minnesota Timberwolves,2026-03-03 20:28:51
Money Line – 1st Quarter,Minnesota Timberwolves,1.313,Memphis Grizzlies vs Minnesota Timberwolves,2026-03-03 20:28:51
Handicap – 1st Quarter,Memphis Grizzlies +4.5,1.99,Memphis Grizzlies vs Minnesota Timberwolves,2026-03-03 20:28:51
Handicap – 1st Quarter,Minnesota Timberwolves -4.5,1.869,Memphis Grizzlies vs Minnesota Timberwolves,2026-03-03 20:28:51
Total – 1st Quarter,Over 61.5,1.917,Memphis Grizzlies vs Minnesota Timberwolves,2026-03-03 20:28:51
Total – 1st Quarter,Under 61.5,1.917,Memphis Grizzlies vs Minnesota Timberwolves,2026-03-03 20:28:51
Money Line – 2nd Quarter,Memphis Grizzlies,3.2,Memphis Grizzlies vs Minnesota Timberwolves,2026-03-03 20:28:51
Money Line – 2nd Quarter,Minnesota Timberwolves,1.364,Memphis Grizzlies vs Minnesota Timberwolves,2026-03-03 20:28:51
Handicap – 2nd Quarter,Memphis Grizzlies +4.0,1.943,Memphis Grizzlies vs Minnesota Timberwolves,2026-03-03 20:28:51
Handicap – 2nd Quarter,Minnesota Timberwolves -4.0,1.909,Memphis Grizzlies vs Minnesota Timberwolves,2026-03-03 20:28:51
Total – 2nd Quarter,Over 60,1.9,Memphis Grizzlies vs Minnesota Timberwolves,2026-03-03 20:28:51
Total – 2nd Quarter,Under 60,1.934,Memphis Grizzlies vs Minnesota Timberwolves,2026-03-03 20:28:51
Money Line – Game,San Antonio Spurs,1.31,San Antonio Spurs vs Philadelphia 76ers,2026-03-03 20:28:51
Money Line – Game,Philadelphia 76ers,3.75,San Antonio Spurs vs Philadelphia 76ers,2026-03-03 20:28:51
Handicap – Game,San Antonio Spurs -8.0,1.917,San Antonio Spurs vs Philadelphia 76ers,2026-03-03 20:28:51
Handicap – Game,Philadelphia 76ers +8.0,1.99,San Antonio Spurs vs Philadelphia 76ers,2026-03-03 20:28:51
Total – Game,Over 232,1.943,San Antonio Spurs vs Philadelphia 76ers,2026-03-03 20:28:51
Total – Game,Under 232,1.943,San Antonio Spurs vs Philadelphia 76ers,2026-03-03 20:28:51
Money Line – 1st Quarter,San Antonio Spurs,1.523,San Antonio Spurs vs Philadelphia 76ers,2026-03-03 20:28:51
Money Line – 1st Quarter,Philadelphia 76ers,2.59,San Antonio Spurs vs Philadelphia 76ers,2026-03-03 20:28:51
Handicap – 1st Quarter,San Antonio Spurs -2.5,1.934,San Antonio Spurs vs Philadelphia 76ers,2026-03-03 20:28:51
Handicap – 1st Quarter,Philadelphia 76ers +2.5,1.917,San Antonio Spurs vs Philadelphia 76ers,2026-03-03 20:28:51
Total – 1st Quarter,Over 60.5,1.934,San Antonio Spurs vs Philadelphia 76ers,2026-03-03 20:28:51
Total – 1st Quarter,Under 60.5,1.9,San Antonio Spurs vs Philadelphia 76ers,2026-03-03 20:28:51
Money Line – 2nd Quarter,San Antonio Spurs,1.564,San Antonio Spurs vs Philadelphia 76ers,2026-03-03 20:28:51
Money Line – 2nd Quarter,Philadelphia 76ers,2.49,San Antonio Spurs vs Philadelphia 76ers,2026-03-03 20:28:51
Handicap – 2nd Quarter,San Antonio Spurs -2.0,1.884,San Antonio Spurs vs Philadelphia 76ers,2026-03-03 20:28:51
Handicap – 2nd Quarter,Philadelphia 76ers +2.0,1.961,San Antonio Spurs vs Philadelphia 76ers,2026-03-03 20:28:51
Total – 2nd Quarter,Over 59,1.943,San Antonio Spurs vs Philadelphia 76ers,2026-03-03 20:28:51
Total – 2nd Quarter,Under 59,1.892,San Antonio Spurs vs Philadelphia 76ers,2026-03-03 20:28:51
Money Line – Game,New Orleans Pelicans,3.86,New Orleans Pelicans vs Los Angeles Lakers,2026-03-03 20:28:51
Money Line – Game,Los Angeles Lakers,1.296,New Orleans Pelicans vs Los Angeles Lakers,2026-03-03 20:28:51
Handicap – Game,New Orleans Pelicans +8.5,1.98,New Orleans Pelicans vs Los Angeles Lakers,2026-03-03 20:28:51
Handicap – Game,Los Angeles Lakers -8.5,1.917,New Orleans Pelicans vs Los Angeles Lakers,2026-03-03 20:28:51
Total – Game,Over 242,1.943,New Orleans Pelicans vs Los Angeles Lakers,2026-03-03 20:28:51
Total – Game,Under 242,1.943,New Orleans Pelicans vs Los Angeles Lakers,2026-03-03 20:28:51
Money Line – 1st Quarter,New Orleans Pelicans,2.65,New Orleans Pelicans vs Los Angeles Lakers,2026-03-03 20:28:51
Money Line – 1st Quarter,Los Angeles Lakers,1.505,New Orleans Pelicans vs Los Angeles Lakers,2026-03-03 20:28:51
Handicap – 1st Quarter,New Orleans Pelicans +2.5,1.952,New Orleans Pelicans vs Los Angeles Lakers,2026-03-03 20:28:51
Handicap – 1st Quarter,Los Angeles Lakers -2.5,1.892,New Orleans Pelicans vs Los Angeles Lakers,2026-03-03 20:28:51
Total – 1st Quarter,Over 63,1.961,New Orleans Pelicans vs Los Angeles Lakers,2026-03-03 20:28:51
Total – 1st Quarter,Under 63,1.877,New Orleans Pelicans vs Los Angeles Lakers,2026-03-03 20:28:51
Money Line – 2nd Quarter,New Orleans Pelicans,2.61,New Orleans Pelicans vs Los Angeles Lakers,2026-03-03 20:28:51
Money Line – 2nd Quarter,Los Angeles Lakers,1.518,New Orleans Pelicans vs Los Angeles Lakers,2026-03-03 20:28:51
Handicap – 2nd Quarter,New Orleans Pelicans +2.5,1.934,New Orleans Pelicans vs Los Angeles Lakers,2026-03-03 20:28:51
Handicap – 2nd Quarter,Los Angeles Lakers -2.5,1.917,New Orleans Pelicans vs Los Angeles Lakers,2026-03-03 20:28:51
Total – 2nd Quarter,Over 61.5,1.925,New Orleans Pelicans vs Los Angeles Lakers,2026-03-03 20:28:51
Total – 2nd Quarter,Under 61.5,1.909,New Orleans Pelicans vs Los Angeles Lakers,2026-03-03 20:28:51
Money Line – Game,Phoenix Suns,1.275,Phoenix Suns vs Sacramento Kings,2026-03-03 20:28:51
Money Line – Game,Sacramento Kings,4.06,Phoenix Suns vs Sacramento Kings,2026-03-03 20:28:51
Handicap – Game,Phoenix Suns -10.0,2.04,Phoenix Suns vs Sacramento Kings,2026-03-03 20:28:51
Handicap – Game,Sacramento Kings +10.0,1.869,Phoenix Suns vs Sacramento Kings,2026-03-03 20:28:51
Total – Game,Over 224,1.961,Phoenix Suns vs Sacramento Kings,2026-03-03 20:28:51
Total – Game,Under 224,1.925,Phoenix Suns vs Sacramento Kings,2026-03-03 20:28:51
Money Line – 1st Quarter,Phoenix Suns,1.471,Phoenix Suns vs Sacramento Kings,2026-03-03 20:28:51
Money Line – 1st Quarter,Sacramento Kings,2.75,Phoenix Suns vs Sacramento Kings,2026-03-03 20:28:51
Handicap – 1st Quarter,Phoenix Suns -3.0,1.943,Phoenix Suns vs Sacramento Kings,2026-03-03 20:28:51
Handicap – 1st Quarter,Sacramento Kings +3.0,1.909,Phoenix Suns vs Sacramento Kings,2026-03-03 20:28:51
Total – 1st Quarter,Over 58,1.862,Phoenix Suns vs Sacramento Kings,2026-03-03 20:28:51
Total – 1st Quarter,Under 58,1.97,Phoenix Suns vs Sacramento Kings,2026-03-03 20:28:51
Money Line – 2nd Quarter,Phoenix Suns,1.492,Phoenix Suns vs Sacramento Kings,2026-03-03 20:28:51
Money Line – 2nd Quarter,Sacramento Kings,2.69,Phoenix Suns vs Sacramento Kings,2026-03-03 20:28:51
Handicap – 2nd Quarter,Phoenix Suns -3.0,1.98,Phoenix Suns vs Sacramento Kings,2026-03-03 20:28:51
Handicap – 2nd Quarter,Sacramento Kings +3.0,1.877,Phoenix Suns vs Sacramento Kings,2026-03-03 20:28:51
Total – 2nd Quarter,Over 57.5,1.925,Phoenix Suns vs Sacramento Kings,2026-03-03 20:28:51
Total – 2nd Quarter,Under 57.5,1.909,Phoenix Suns vs Sacramento Kings,2026-03-03 20:28:51
Money Line – Game,Dallas Mavericks,6.26,Dallas Mavericks vs Charlotte Hornets,2026-03-03 20:58:30
Money Line – Game,Charlotte Hornets,1.146,Dallas Mavericks vs Charlotte Hornets,2026-03-03 20:58:30
Handicap – Game,Dallas Mavericks +13.0,2.0,Dallas Mavericks vs Charlotte Hornets,2026-03-03 20:58:30
Handicap – Game,Charlotte Hornets -13.0,1.909,Dallas Mavericks vs Charlotte Hornets,2026-03-03 20:58:30
Total – Game,Over 228,1.952,Dallas Mavericks vs Charlotte Hornets,2026-03-03 20:58:30
Total – Game,Under 228,1.934,Dallas Mavericks vs Charlotte Hornets,2026-03-03 20:58:30
Money Line – 1st Quarter,Dallas Mavericks,3.15,Dallas Mavericks vs Charlotte Hornets,2026-03-03 20:58:30
Money Line – 1st Quarter,Charlotte Hornets,1.373,Dallas Mavericks vs Charlotte Hornets,2026-03-03 20:58:30
Handicap – 1st Quarter,Dallas Mavericks +4.0,1.925,Dallas Mavericks vs Charlotte Hornets,2026-03-03 20:58:30
Handicap – 1st Quarter,Charlotte Hornets -4.0,1.925,Dallas Mavericks vs Charlotte Hornets,2026-03-03 20:58:30
Total – 1st Quarter,Over 60,1.98,Dallas Mavericks vs Charlotte Hornets,2026-03-03 20:58:30
Total – 1st Quarter,Under 60,1.862,Dallas Mavericks vs Charlotte Hornets,2026-03-03 20:58:30
Money Line – 2nd Quarter,Dallas Mavericks,3.06,Dallas Mavericks vs Charlotte Hornets,2026-03-03 20:58:30
Money Line – 2nd Quarter,Charlotte Hornets,1.393,Dallas Mavericks vs Charlotte Hornets,2026-03-03 20:58:30
Handicap – 2nd Quarter,Dallas Mavericks +3.5,1.98,Dallas Mavericks vs Charlotte Hornets,2026-03-03 20:58:30
Handicap – 2nd Quarter,Charlotte Hornets -3.5,1.869,Dallas Mavericks vs Charlotte Hornets,2026-03-03 20:58:30
Total – 2nd Quarter,Over 58.5,1.943,Dallas Mavericks vs Charlotte Hornets,2026-03-03 20:58:30
Total – 2nd Quarter,Under 58.5,1.892,Dallas Mavericks vs Charlotte Hornets,2026-03-03 20:58:30
Money Line – Game,Detroit Pistons,1.704,Detroit Pistons vs Cleveland Cavaliers,2026-03-03 20:58:30
Money Line – Game,Cleveland Cavaliers,2.28,Detroit Pistons vs Cleveland Cavaliers,2026-03-03 20:58:30
Handicap – Game,Detroit Pistons -2.5,1.909,Detroit Pistons vs Cleveland Cavaliers,2026-03-03 20:58:30
Handicap – Game,Cleveland Cavaliers +2.5,1.99,Detroit Pistons vs Cleveland Cavaliers,2026-03-03 20:58:30
Total – Game,Over 229,2.01,Detroit Pistons vs Cleveland Cavaliers,2026-03-03 20:58:30
Total – Game,Under 229,1.884,Detroit Pistons vs Cleveland Cavaliers,2026-03-03 20:58:30
Money Line – 1st Quarter,Detroit Pistons,1.781,Detroit Pistons vs Cleveland Cavaliers,2026-03-03 20:58:30
Money Line – 1st Quarter,Cleveland Cavaliers,2.09,Detroit Pistons vs Cleveland Cavaliers,2026-03-03 20:58:30
Handicap – 1st Quarter,Detroit Pistons -0.5,1.877,Detroit Pistons vs Cleveland Cavaliers,2026-03-03 20:58:30
Handicap – 1st Quarter,Cleveland Cavaliers +0.5,1.97,Detroit Pistons vs Cleveland Cavaliers,2026-03-03 20:58:30
Total – 1st Quarter,Over 59,1.877,Detroit Pistons vs Cleveland Cavaliers,2026-03-03 20:58:30
Total – 1st Quarter,Under 59,1.961,Detroit Pistons vs Cleveland Cavaliers,2026-03-03 20:58:30
Money Line – 2nd Quarter,Detroit Pistons,1.787,Detroit Pistons vs Cleveland Cavaliers,2026-03-03 20:58:30
Money Line – 2nd Quarter,Cleveland Cavaliers,2.09,Detroit Pistons vs Cleveland Cavaliers,2026-03-03 20:58:30
Handicap – 2nd Quarter,Detroit Pistons -0.5,1.884,Detroit Pistons vs Cleveland Cavaliers,2026-03-03 20:58:30
Handicap – 2nd Quarter,Cleveland Cavaliers +0.5,1.97,Detroit Pistons vs Cleveland Cavaliers,2026-03-03 20:58:30
Total – 2nd Quarter,Over 58,1.9,Detroit Pistons vs Cleveland Cavaliers,2026-03-03 20:58:30
Total – 2nd Quarter,Under 58,1.934,Detroit Pistons vs Cleveland Cavaliers,2026-03-03 20:58:30
Money Line – Game,Washington Wizards,9.3,Washington Wizards vs Orlando Magic,2026-03-03 20:58:30
Money Line – Game,Orlando Magic,1.083,Washington Wizards vs Orlando Magic,2026-03-03 20:58:30
Handicap – Game,Washington Wizards +16.0,1.943,Washington Wizards vs Orlando Magic,2026-03-03 20:58:30
Handicap – Game,Orlando Magic -16.0,1.961,Washington Wizards vs Orlando Magic,2026-03-03 20:58:30
Total – Game,Over 227.5,1.925,Washington Wizards vs Orlando Magic,2026-03-03 20:58:30
Total – Game,Under 227.5,1.961,Washington Wizards vs Orlando Magic,2026-03-03 20:58:30
Money Line – 1st Quarter,Washington Wizards,3.63,Washington Wizards vs Orlando Magic,2026-03-03 20:58:30
Money Line – 1st Quarter,Orlando Magic,1.294,Washington Wizards vs Orlando Magic,2026-03-03 20:58:30
Handicap – 1st Quarter,Washington Wizards +5.0,1.909,Washington Wizards vs Orlando Magic,2026-03-03 20:58:30
Handicap – 1st Quarter,Orlando Magic -5.0,1.943,Washington Wizards vs Orlando Magic,2026-03-03 20:58:30
Total – 1st Quarter,Over 59,1.869,Washington Wizards vs Orlando Magic,2026-03-03 20:58:30
Total – 1st Quarter,Under 59,1.97,Washington Wizards vs Orlando Magic,2026-03-03 20:58:30
Money Line – 2nd Quarter,Washington Wizards,3.52,Washington Wizards vs Orlando Magic,2026-03-03 20:58:30
Money Line – 2nd Quarter,Orlando Magic,1.31,Washington Wizards vs Orlando Magic,2026-03-03 20:58:30
Handicap – 2nd Quarter,Washington Wizards +4.5,1.961,Washington Wizards vs Orlando Magic,2026-03-03 20:58:30
Handicap – 2nd Quarter,Orlando Magic -4.5,1.892,Washington Wizards vs Orlando Magic,2026-03-03 20:58:30
Total – 2nd Quarter,Over 58,1.934,Washington Wizards vs Orlando Magic,2026-03-03 20:58:30
Total – 2nd Quarter,Under 58,1.9,Washington Wizards vs Orlando Magic,2026-03-03 20:58:30
Money Line – Game,New York Knicks,1.724,New York Knicks vs Toronto Raptors,2026-03-03 20:58:30
Money Line – Game,Toronto Raptors,2.25,New York Knicks vs Toronto Raptors,2026-03-03 20:58:30
Handicap – Game,New York Knicks -2.5,1.925,New York Knicks vs Toronto Raptors,2026-03-03 20:58:30
Handicap – Game,Toronto Raptors +2.5,1.98,New York Knicks vs Toronto Raptors,2026-03-03 20:58:30
Total – Game,Over 221.5,1.9,New York Knicks vs Toronto Raptors,2026-03-03 20:58:30
Total – Game,Under 221.5,1.99,New York Knicks vs Toronto Raptors,2026-03-03 20:58:30
Money Line – 1st Quarter,New York Knicks,1.8,New York Knicks vs Toronto Raptors,2026-03-03 20:58:30
Money Line – 1st Quarter,Toronto Raptors,2.07,New York Knicks vs Toronto Raptors,2026-03-03 20:58:30
Handicap – 1st Quarter,New York Knicks -0.5,1.892,New York Knicks vs Toronto Raptors,2026-03-03 20:58:30
Handicap – 1st Quarter,Toronto Raptors +0.5,1.961,New York Knicks vs Toronto Raptors,2026-03-03 20:58:30
Total – 1st Quarter,Over 58,1.892,New York Knicks vs Toronto Raptors,2026-03-03 20:58:30
Total – 1st Quarter,Under 58,1.943,New York Knicks vs Toronto Raptors,2026-03-03 20:58:30
Money Line – 2nd Quarter,New York Knicks,1.8,New York Knicks vs Toronto Raptors,2026-03-03 20:58:30
Money Line – 2nd Quarter,Toronto Raptors,2.07,New York Knicks vs Toronto Raptors,2026-03-03 20:58:30
Handicap – 2nd Quarter,New York Knicks -0.5,1.892,New York Knicks vs Toronto Raptors,2026-03-03 20:58:30
Handicap – 2nd Quarter,Toronto Raptors +0.5,1.961,New York Knicks vs Toronto Raptors,2026-03-03 20:58:30
Total – 2nd Quarter,Over 57,1.961,New York Knicks vs Toronto Raptors,2026-03-03 20:58:30
Total – 2nd Quarter,Under 57,1.877,New York Knicks vs Toronto Raptors,2026-03-03 20:58:30
Money Line – Game,Brooklyn Nets,6.2,Brooklyn Nets vs Miami Heat,2026-03-03 20:58:30
Money Line – Game,Miami Heat,1.148,Brooklyn Nets vs Miami Heat,2026-03-03 20:58:30
Handicap – Game,Brooklyn Nets +13.0,1.952,Brooklyn Nets vs Miami Heat,2026-03-03 20:58:30
Handicap – Game,Miami Heat -13.0,1.943,Brooklyn Nets vs Miami Heat,2026-03-03 20:58:30
Total – Game,Over 226,1.99,Brooklyn Nets vs Miami Heat,2026-03-03 20:58:30
Total – Game,Under 226,1.9,Brooklyn Nets vs Miami Heat,2026-03-03 20:58:30
Money Line – 1st Quarter,Brooklyn Nets,3.24,Brooklyn Nets vs Miami Heat,2026-03-03 20:58:30
Money Line – 1st Quarter,Miami Heat,1.358,Brooklyn Nets vs Miami Heat,2026-03-03 20:58:30
Handicap – 1st Quarter,Brooklyn Nets +4.0,1.97,Brooklyn Nets vs Miami Heat,2026-03-03 20:58:30
Handicap – 1st Quarter,Miami Heat -4.0,1.884,Brooklyn Nets vs Miami Heat,2026-03-03 20:58:30
Total – 1st Quarter,Over 58.5,1.952,Brooklyn Nets vs Miami Heat,2026-03-03 20:58:30
Total – 1st Quarter,Under 58.5,1.884,Brooklyn Nets vs Miami Heat,2026-03-03 20:58:30
Money Line – 2nd Quarter,Brooklyn Nets,3.1,Brooklyn Nets vs Miami Heat,2026-03-03 20:58:30
Money Line – 2nd Quarter,Miami Heat,1.384,Brooklyn Nets vs Miami Heat,2026-03-03 20:58:30
Handicap – 2nd Quarter,Brooklyn Nets +4.0,1.892,Brooklyn Nets vs Miami Heat,2026-03-03 20:58:30
Handicap – 2nd Quarter,Miami Heat -4.0,1.961,Brooklyn Nets vs Miami Heat,2026-03-03 20:58:30
Total – 2nd Quarter,Over 57.5,1.961,Brooklyn Nets vs Miami Heat,2026-03-03 20:58:30
Total – 2nd Quarter,Under 57.5,1.877,Brooklyn Nets vs Miami Heat,2026-03-03 20:58:30
Money Line – Game,Oklahoma City Thunder,1.267,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:58:30
Money Line – Game,Chicago Bulls,4.14,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:58:30
Handicap – Game,Oklahoma City Thunder -10.0,1.99,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:58:30
Handicap – Game,Chicago Bulls +10.0,1.917,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:58:30
Total – Game,Over 230.5,1.925,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:58:30
Total – Game,Under 230.5,1.961,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:58:30
Money Line – 1st Quarter,Oklahoma City Thunder,1.45,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:58:30
Money Line – 1st Quarter,Chicago Bulls,2.83,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:58:30
Handicap – 1st Quarter,Oklahoma City Thunder -3.0,1.9,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:58:30
Handicap – 1st Quarter,Chicago Bulls +3.0,1.952,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:58:30
Total – 1st Quarter,Over 59,1.884,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:58:30
Total – 1st Quarter,Under 59,1.952,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:58:30
Money Line – 2nd Quarter,Oklahoma City Thunder,1.483,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:58:30
Money Line – 2nd Quarter,Chicago Bulls,2.72,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:58:30
Handicap – 2nd Quarter,Oklahoma City Thunder -3.0,1.961,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:58:30
Handicap – 2nd Quarter,Chicago Bulls +3.0,1.892,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:58:30
Total – 2nd Quarter,Over 58.5,1.917,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:58:30
Total – 2nd Quarter,Under 58.5,1.917,Oklahoma City Thunder vs Chicago Bulls,2026-03-03 20:58:30
Money Line – Game,San Antonio Spurs,1.31,San Antonio Spurs vs Philadelphia 76ers,2026-03-03 20:58:30
Money Line – Game,Philadelphia 76ers,3.75,San Antonio Spurs vs Philadelphia 76ers,2026-03-03 20:58:30
Handicap – Game,San Antonio Spurs -8.0,1.917,San Antonio Spurs vs Philadelphia 76ers,2026-03-03 20:58:30
Handicap – Game,Philadelphia 76ers +8.0,1.99,San Antonio Spurs vs Philadelphia 76ers,2026-03-03 20:58:30
Total – Game,Over 232,1.943,San Antonio Spurs vs Philadelphia 76ers,2026-03-03 20:58:30
Total – Game,Under 232,1.943,San Antonio Spurs vs Philadelphia 76ers,2026-03-03 20:58:30
Money Line – 1st Quarter,San Antonio Spurs,1.523,San Antonio Spurs vs Philadelphia 76ers,2026-03-03 20:58:30
Money Line – 1st Quarter,Philadelphia 76ers,2.59,San Antonio Spurs vs Philadelphia 76ers,2026-03-03 20:58:30
Handicap – 1st Quarter,San Antonio Spurs -2.5,1.934,San Antonio Spurs vs Philadelphia 76ers,2026-03-03 20:58:30
Handicap – 1st Quarter,Philadelphia 76ers +2.5,1.917,San Antonio Spurs vs Philadelphia 76ers,2026-03-03 20:58:30
